month_year,loyalty_number,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,start_of_the_year,start_of_the_quarter,start_of_the_month
04-2017,965691,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,977080,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,253283,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,328198,2017,4,0,0,0.0,536,96,2017-01-01,2017-04-01,2017-04-01
04-2017,437251,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,498573,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,602275,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,695069,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,101487,2017,4,4,5212,5212.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,115427,2017,4,4,9680,9680.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,185835,2017,4,4,5616,5616.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,227796,2017,4,4,9748,9748.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,324662,2017,4,4,7568,7568.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,621190,2017,4,4,5560,5560.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,623144,2017,4,4,5276,5276.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,254667,2017,4,3,4926,4926.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,262526,2017,4,3,5865,5865.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,302158,2017,4,3,5724,5724.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,486139,2017,4,3,5727,5727.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,537722,2017,4,3,6975,6975.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,566951,2017,4,3,3495,3495.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,581999,2017,4,3,3132,3132.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,721786,2017,4,3,3090,3090.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,984409,2017,4,3,3306,3306.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,674327,2017,4,3,5925,5925.0,403,73,2017-01-01,2017-04-01,2017-04-01
04-2017,113679,2017,4,2,1840,1840.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,137845,2017,4,2,2380,2380.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,166712,2017,4,2,2690,2690.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,176688,2017,4,2,2472,2472.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,191917,2017,4,2,1162,1162.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,238434,2017,4,2,4084,4084.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,449046,2017,4,2,3974,3974.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,578998,2017,4,2,4760,4760.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,633938,2017,4,2,1720,1720.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,859516,2017,4,2,1642,1642.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,407945,2017,4,2,2428,2428.0,536,96,2017-01-01,2017-04-01,2017-04-01
04-2017,234866,2017,4,1,1103,1103.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,236395,2017,4,1,969,969.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,391611,2017,4,1,1937,1937.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,405442,2017,4,1,2090,2090.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,425940,2017,4,1,649,649.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,906836,2017,4,1,1369,1369.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,986421,2017,4,1,1614,1614.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,118365,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,131772,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,147408,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,153884,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,284442,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,322294,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,333799,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,334192,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,359816,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,387203,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,428114,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,445282,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,455758,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,483623,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,488224,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,521702,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,527414,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,547190,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,579245,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,627915,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,628320,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,640110,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,688132,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,692275,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,693138,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,701216,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,711565,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,758328,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,765408,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,778066,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,797120,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,803252,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,822653,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,891727,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,892066,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,989746,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,359188,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,460943,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,855381,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,966698,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,139087,2017,4,4,8176,8176.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,251324,2017,4,4,3620,3620.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,281305,2017,4,4,9472,9472.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,298535,2017,4,4,9896,9896.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,344483,2017,4,4,7388,7388.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,591731,2017,4,4,8972,8972.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,781647,2017,4,4,7720,7720.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,785836,2017,4,4,7464,7464.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,807681,2017,4,4,7532,7532.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,813567,2017,4,4,5424,5424.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,906826,2017,4,4,8964,8964.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,146086,2017,4,3,1551,1551.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,152139,2017,4,3,3615,3615.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,188893,2017,4,3,6591,6591.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,266968,2017,4,3,6291,6291.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,369841,2017,4,3,5862,5862.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,680569,2017,4,3,6384,6384.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,775440,2017,4,3,4704,4704.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,938323,2017,4,3,2637,2637.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,992930,2017,4,2,2880,2880.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,950593,2017,4,2,3738,3738.0,385,69,2017-01-01,2017-04-01,2017-04-01
04-2017,997359,2017,4,2,4182,4182.0,401,72,2017-01-01,2017-04-01,2017-04-01
04-2017,307256,2017,4,1,1105,1105.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,510182,2017,4,1,1438,1438.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,675848,2017,4,1,1907,1907.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,859957,2017,4,1,848,848.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,856364,2017,4,1,1445,1445.0,535,96,2017-01-01,2017-04-01,2017-04-01
04-2017,934212,2017,4,1,1923,1923.0,537,97,2017-01-01,2017-04-01,2017-04-01
04-2017,136772,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,142800,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,146572,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,193665,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,287385,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,302827,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,346598,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,369035,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,369646,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,400272,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,424012,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,433946,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,442980,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,515718,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,519213,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,533391,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,585316,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,603539,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,618100,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,619483,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,626211,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,633490,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,642247,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,651631,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,672430,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,721364,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,724660,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,732862,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,735038,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,736258,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,773219,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,793608,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,793838,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,819969,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,838584,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,852863,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,856782,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,875483,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,892000,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,900331,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,916851,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,975181,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,981848,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,616374,2017,4,0,0,0.0,474,85,2017-01-01,2017-04-01,2017-04-01
04-2017,821379,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,182587,2017,4,4,9464,9464.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,193824,2017,4,4,3156,3156.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,194482,2017,4,4,7036,7036.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,287750,2017,4,4,4672,4672.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,434568,2017,4,4,9232,9232.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,619920,2017,4,4,7568,7568.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,849330,2017,4,4,7336,7336.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,209102,2017,4,3,6792,6792.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,224924,2017,4,3,2175,2175.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,241038,2017,4,3,2814,2814.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,260452,2017,4,3,3489,3489.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,318786,2017,4,3,3462,3462.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,379562,2017,4,3,2328,2328.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,705980,2017,4,3,3030,3030.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,757879,2017,4,3,5193,5193.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,836443,2017,4,3,6540,6540.0,523,94,2017-01-01,2017-04-01,2017-04-01
04-2017,809016,2017,4,3,5181,5181.0,423,76,2017-01-01,2017-04-01,2017-04-01
04-2017,709479,2017,4,3,1869,1869.0,353,64,2017-01-01,2017-04-01,2017-04-01
04-2017,621814,2017,4,2,3580,3580.0,366,66,2017-01-01,2017-04-01,2017-04-01
04-2017,879185,2017,4,2,1120,1120.0,381,69,2017-01-01,2017-04-01,2017-04-01
04-2017,157731,2017,4,2,2180,2180.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,203772,2017,4,2,4162,4162.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,225746,2017,4,2,3276,3276.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,261109,2017,4,2,4846,4846.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,413330,2017,4,2,2936,2936.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,666504,2017,4,2,1194,1194.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,868719,2017,4,2,3738,3738.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,899760,2017,4,2,3596,3596.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,936570,2017,4,2,3228,3228.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,673301,2017,4,2,4622,4622.0,544,98,2017-01-01,2017-04-01,2017-04-01
04-2017,135574,2017,4,1,1305,1305.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,241421,2017,4,1,1772,1772.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,263339,2017,4,1,1790,1790.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,329215,2017,4,1,2107,2107.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,413798,2017,4,1,547,547.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,778031,2017,4,1,1692,1692.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,925385,2017,4,1,1776,1776.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,952641,2017,4,1,1913,1913.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,450621,2017,4,1,1530,1530.0,407,73,2017-01-01,2017-04-01,2017-04-01
04-2017,564141,2017,4,1,830,830.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,701223,2017,4,1,2303,2303.0,411,74,2017-01-01,2017-04-01,2017-04-01
04-2017,109029,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,123164,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,132914,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,166110,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,167578,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,169131,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,238796,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,262586,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,277341,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,317776,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,352916,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,371368,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,375451,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,405740,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,412743,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,428536,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,442018,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,450125,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,454665,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,456117,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,464828,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,491253,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,507998,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,515860,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,520207,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,563945,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,566033,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,583165,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,585162,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,633640,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,636017,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,637641,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,694915,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,703249,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,704967,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,711285,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,735676,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,736459,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,746226,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,756317,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,772608,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,790094,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,790240,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,799148,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,820223,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,830818,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,861480,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,862932,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,903379,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,909854,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,919748,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,923680,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,932526,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,336238,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,660197,2017,4,0,0,0.0,537,97,2017-01-01,2017-04-01,2017-04-01
04-2017,706884,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,833793,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,171937,2017,4,4,8376,8376.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,226422,2017,4,4,5444,5444.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,482711,2017,4,4,4908,4908.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,601626,2017,4,4,6100,6100.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,822051,2017,4,4,7128,7128.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,300623,2017,4,4,9360,9360.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,386790,2017,4,4,4812,4812.0,491,88,2017-01-01,2017-04-01,2017-04-01
04-2017,412402,2017,4,3,3855,3855.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,478142,2017,4,3,5046,5046.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,969924,2017,4,3,3249,3249.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,548335,2017,4,3,2055,2055.0,382,69,2017-01-01,2017-04-01,2017-04-01
04-2017,414433,2017,4,2,4494,4494.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,487605,2017,4,2,1178,1178.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,787001,2017,4,2,1830,1830.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,832301,2017,4,2,2576,2576.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,961961,2017,4,2,1414,1414.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,161650,2017,4,1,2320,2320.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,238556,2017,4,1,644,644.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,294738,2017,4,1,2072,2072.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,300818,2017,4,1,1141,1141.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,627485,2017,4,1,956,956.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,784537,2017,4,1,1580,1580.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,879462,2017,4,1,2390,2390.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,542014,2017,4,1,2337,2337.0,510,92,2017-01-01,2017-04-01,2017-04-01
04-2017,853232,2017,4,1,2175,2175.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,102615,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,223587,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,226194,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,266479,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,305572,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,344998,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,351513,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,361237,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,400802,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,401943,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,427980,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,468945,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,480259,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,489523,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,490563,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,491704,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,524586,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,552823,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
