month_year,loyalty_number,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,start_of_the_year,start_of_the_quarter,start_of_the_month
06-2017,278719,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,282259,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,295795,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,296088,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,327638,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,345244,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,346205,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,355039,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,380262,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,391091,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,502376,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,517797,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,534805,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,542934,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,573344,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,580979,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,587800,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,591579,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,607662,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,614063,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,678217,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,688615,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,707042,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,750457,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,759223,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,765655,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,790813,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,811612,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,871124,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,881741,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,883065,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,908643,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,931238,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,394195,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,453587,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,294617,2017,6,6,8196,8196.0,499,90,2017-01-01,2017-04-01,2017-06-01
06-2017,106037,2017,6,6,5838,5838.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,351889,2017,6,6,12300,12300.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,481105,2017,6,6,11094,11094.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,937862,2017,6,6,12936,12936.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,232555,2017,6,5,7295,7295.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,113779,2017,6,5,3190,3190.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,146028,2017,6,5,6590,6590.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,237094,2017,6,5,9580,9580.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,729084,2017,6,5,7820,7820.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,812149,2017,6,5,6855,6855.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,894048,2017,6,5,7170,7170.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,900894,2017,6,5,6820,6820.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,861415,2017,6,5,3135,3135.0,627,113,2017-01-01,2017-04-01,2017-06-01
06-2017,438746,2017,6,4,7448,7448.0,485,87,2017-01-01,2017-04-01,2017-06-01
06-2017,338059,2017,6,4,7064,7064.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,429557,2017,6,4,3116,3116.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,611538,2017,6,4,7964,7964.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,868161,2017,6,4,4532,4532.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,979262,2017,6,4,5212,5212.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,399514,2017,6,4,9368,9368.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,260855,2017,6,4,3092,3092.0,836,150,2017-01-01,2017-04-01,2017-06-01
06-2017,210835,2017,6,3,6033,6033.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,247180,2017,6,3,6006,6006.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,469075,2017,6,3,5247,5247.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,601597,2017,6,3,7125,7125.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,652394,2017,6,3,5298,5298.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,882353,2017,6,3,2292,2292.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,566951,2017,6,3,6780,6780.0,581,105,2017-01-01,2017-04-01,2017-06-01
06-2017,131036,2017,6,2,2968,2968.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,345099,2017,6,2,2376,2376.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,582883,2017,6,2,4512,4512.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,916300,2017,6,2,1978,1978.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,982059,2017,6,2,4224,4224.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,498573,2017,6,2,3154,3154.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,792695,2017,6,2,4672,4672.0,519,93,2017-01-01,2017-04-01,2017-06-01
06-2017,463890,2017,6,1,1817,1817.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,515822,2017,6,1,2308,2308.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,917192,2017,6,1,2054,2054.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,717780,2017,6,1,1945,1945.0,522,94,2017-01-01,2017-04-01,2017-06-01
06-2017,752609,2017,6,1,1328,1328.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,114924,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,237107,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,119408,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,160320,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,172233,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,235885,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,237018,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,244676,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,251874,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,254860,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,278164,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,283980,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,304870,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,310681,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,314413,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,318285,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,319766,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,322733,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,386649,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,412995,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,444778,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,459683,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,531868,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,556808,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,560714,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,561321,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,580159,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,602585,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,616611,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,665645,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,693393,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,731238,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,732808,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,759132,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,810100,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,819077,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,830547,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,849569,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,890702,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,937512,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,946439,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,973609,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,989816,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,474272,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,873297,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,107902,2017,6,6,14160,14160.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,436226,2017,6,6,13800,13800.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,928238,2017,6,6,6018,6018.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,175249,2017,6,6,13356,13356.0,792,143,2017-01-01,2017-04-01,2017-06-01
06-2017,193928,2017,6,6,12798,12798.0,569,102,2017-01-01,2017-04-01,2017-06-01
06-2017,545541,2017,6,5,11210,11210.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,675535,2017,6,5,6685,6685.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,857161,2017,6,5,4655,4655.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,948747,2017,6,5,5690,5690.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,224740,2017,6,4,2836,2836.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,396155,2017,6,4,4104,4104.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,780236,2017,6,4,9500,9500.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,832301,2017,6,4,7432,7432.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,889687,2017,6,4,7900,7900.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,900726,2017,6,4,8004,8004.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,159486,2017,6,3,6813,6813.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,413347,2017,6,3,6729,6729.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,442014,2017,6,3,6585,6585.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,664771,2017,6,3,6162,6162.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,739933,2017,6,3,1956,1956.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,924794,2017,6,3,6954,6954.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,868830,2017,6,3,4731,4731.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,186199,2017,6,2,4876,4876.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,219779,2017,6,2,2426,2426.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,276494,2017,6,2,1114,1114.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,295884,2017,6,2,1310,1310.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,388156,2017,6,2,3372,3372.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,440939,2017,6,2,3050,3050.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,828895,2017,6,2,4596,4596.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,153395,2017,6,2,2660,2660.0,457,82,2017-01-01,2017-04-01,2017-06-01
06-2017,728302,2017,6,1,1266,1266.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,564141,2017,6,1,1259,1259.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,940760,2017,6,1,2203,2203.0,443,80,2017-01-01,2017-04-01,2017-06-01
06-2017,153645,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,161956,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,204926,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,126100,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,134827,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,137251,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,157566,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,197062,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,212493,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,253825,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,256003,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,266479,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,292516,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,303445,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,318595,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,338838,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,349670,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,369646,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,379238,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,381284,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,398603,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,401062,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,413853,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,414239,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,426141,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,451425,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,463070,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,472532,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,475009,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,531793,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,555050,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,600914,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,621180,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,648533,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,694757,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,728563,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,739005,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,767428,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,778920,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,828328,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,833165,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,941380,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,992488,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,662489,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,638207,2017,6,6,14040,14040.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,640555,2017,6,6,14916,14916.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,665890,2017,6,6,11496,11496.0,704,127,2017-01-01,2017-04-01,2017-06-01
06-2017,432255,2017,6,5,3470,3470.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,604681,2017,6,5,11850,11850.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,661193,2017,6,5,3760,3760.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,866073,2017,6,5,5695,5695.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,199603,2017,6,4,9648,9648.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,298344,2017,6,4,6300,6300.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,602014,2017,6,4,7020,7020.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,715369,2017,6,4,8744,8744.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,841456,2017,6,4,4972,4972.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,501490,2017,6,4,7892,7892.0,836,150,2017-01-01,2017-04-01,2017-06-01
06-2017,205256,2017,6,3,3297,3297.0,516,93,2017-01-01,2017-04-01,2017-06-01
06-2017,263762,2017,6,3,2838,2838.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,173798,2017,6,2,4994,4994.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,277094,2017,6,2,3072,3072.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,336882,2017,6,2,3270,3270.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,738332,2017,6,2,4802,4802.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,796213,2017,6,2,4158,4158.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,106978,2017,6,1,2496,2496.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,302628,2017,6,1,2104,2104.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,411204,2017,6,1,839,839.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,882544,2017,6,1,1141,1141.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,118076,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,154652,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,182159,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,182519,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,189139,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,204507,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,204535,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,215639,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,241990,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,283709,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,311684,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,331706,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,359029,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,362165,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,369416,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,393604,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,400513,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,401055,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,410958,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,412803,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,418327,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,434888,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,436827,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,446096,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,477867,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,503242,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,544569,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,566033,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,571964,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,618461,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,700343,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,731819,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,750862,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,774931,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,783928,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,804438,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,819246,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,842405,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,883349,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,915009,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,916131,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,955649,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,972222,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,715668,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,797187,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,324881,2017,6,6,3630,3630.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,554442,2017,6,6,9600,9600.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,557519,2017,6,6,11070,11070.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,561092,2017,6,6,11970,11970.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,810621,2017,6,6,12624,12624.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,361439,2017,6,5,7980,7980.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,412854,2017,6,5,10425,10425.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,777231,2017,6,5,6725,6725.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,909476,2017,6,5,6465,6465.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,971164,2017,6,5,6515,6515.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,286551,2017,6,4,5280,5280.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,427980,2017,6,4,6128,6128.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,775176,2017,6,4,8636,8636.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,976529,2017,6,4,2968,2968.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,441670,2017,6,4,8476,8476.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,845945,2017,6,4,4880,4880.0,786,141,2017-01-01,2017-04-01,2017-06-01
06-2017,211043,2017,6,3,5865,5865.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,332289,2017,6,3,7071,7071.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,345765,2017,6,3,5694,5694.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,486890,2017,6,3,5775,5775.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,512179,2017,6,3,1662,1662.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,573458,2017,6,3,6102,6102.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,307631,2017,6,3,5382,5382.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,738431,2017,6,3,7434,7434.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,911906,2017,6,3,5475,5475.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,375265,2017,6,3,3735,3735.0,484,87,2017-01-01,2017-04-01,2017-06-01
06-2017,103860,2017,6,2,1546,1546.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,352916,2017,6,2,4680,4680.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,687186,2017,6,2,2402,2402.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,720765,2017,6,2,1056,1056.0,0,0,2017-01-01,2017-04-01,2017-06-01
